wheel,level,kannada,roman,english,literal,sthayi,also,note,notes,song,by,source,yt,start
odalu,1,ಅಳು,aḷu,weeping,,,,The plainest native verb. The eye as the place the mind overflows.,"The hook repeats `ಅಳಬೇಡ` while the scene centers on tears, making crying immediately legible.",ಅಳಬೇಡ ಅಳಬೇಡ,ಸಿ. ಅಶ್ವತ್ಥ್,ದ.ರಾ. ಬೇಂದ್ರೆ,r8UdItW8YCs,12
odalu,2,ಕಣ್ಣು ತುಂಬು,kaṇṇu tumbu,moved to tears,the eyes fill,,,"Reversible in a way English is not: a sight can also ಕಣ್ಣು ತುಂಬು you, by being beautiful.",,,,,,
odalu,2,ಕಣ್ಣೀರು,kaṇṇīru,tears,eye-water,,,"Plain compound, no ceremony. Kannada saves its ceremony for the phrases around it.","ಕಣ್ಣೀರನ್ನೇ ಕೇಂದ್ರ ರೂಪಕವಾಗಿಟ್ಟ ಪಲ್ಲವಿ; ಅಳುವಿನ ದೈಹಿಕ ಹೊರಹರಿವಿಗೆ ನೇರವಾದ, ಪರಿಚಿತ ಸಂಕೇತ.",ಕಣ್ಣೀರ ಧಾರೆ ಇದೇತಕೆ,,ಹೊಸ ಬೆಳಕು,K7RXspdkHmc,41
odalu,1,ಸಿಟ್ಟು,siṭṭu,visible anger,,,"ಕೋಪ|kōpa|anger, composed ;; ಕ್ರೋಧ|krōdha|wrath ;; ಮುನಿಸು|munisu|the loving sulk ;; ಸೆಡವು|seḍavu|a huff","Hot and quick, and the most-used of the anger words.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಸಿಟ್ಟು’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ತಗರು ಬಂತು ತಗರು,ಚರಣ್ ರಾಜ್,ತಗರು · 2018,V3-Fd8wPuRA,20
odalu,2,ಕಣ್ಣು ಕೆಂಪು,kaṇṇu kempu,about to break,red eyes,,,"A warning read by everyone present. The threat is in the description, not in any word for anger.",,,,,,
odalu,2,ಹುಬ್ಬು ಗಂಟು,hubbu gaṇṭu,a knitted brow,the eyebrows knot,,,"The smallest visible unit of displeasure, and often the only one you get.",Satyabhama’s sustained sulk and the repeated `ಕೋಪವೇಕೆ` make this a direct frown cue.,ಸತ್ಯಭಾಮೆ ಸತ್ಯಭಾಮೆ ಕೋಪವೇಕೆ ನನ್ನಲಿ,ಹಂಸಲೇಖ · ಶಿವರಾಜ್‌ಕುಮಾರ್,ರಣರಂಗ · 1988,aLigvom7SFU,33
odalu,1,ನಾಚಿಕೆ,nāchike,shyness and shame at once,,,"ಸಂಕೋಚ|saṅkōca|shrinking, reticence ;; ಮುಜುಗರ|mujugara|awkwardness ;; ಲಜ್ಜೆ|lajje|modesty, shame",A bride's ನಾಚಿಕೆ and a thief's are the same noun. English needs three words and grades them differently; Kannada trusts context completely.,ಜನರು ನಗುವರೆಂಬ ಅಂಜಿಕೆ ಮತ್ತು ಹಿಂಜರಿಕೆ ದೃಶ್ಯದಲ್ಲೂ ಸಾಹಿತ್ಯದಲ್ಲೂ ನಾಚಿಕೆಯನ್ನು ಹೊರುತ್ತವೆ.,ನಾಚಿಕೆ ಇನ್ನೇಕೆ,ರಾಜನ್-ನಾಗೇಂದ್ರ · ಎಸ್. ಪಿ. ಬಾಲಸುಬ್ರಹ್ಮಣ್ಯಂ · ಎಸ್. ಜಾನಕಿ,ಕಿಲಾಡಿ ಜೋಡಿ · 1978,2025drFL5ks,20
odalu,2,ಕಣ್ಣು ತಗ್ಗಿಸು,kaṇṇu taggisu,averting the eyes,to lower the eyes,,,"The gesture that covers modesty, shyness and guilt without distinguishing them.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಕಣ್ಣು ತಗ್ಗಿಸು’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ನಿಲ್ಲು ನಿಲ್ಲೇ ಪತಂಗ,,ಎಡಕಲ್ಲು ಗುಡ್ಡದ ಮೇಲೆ,_Kr6ZDcBnO8,28
odalu,2,ಮುಜುಗರ,mujugara,awkwardness,,,ಸಂಕೋಚ|saṅkōca|shrinking ;; ಇರುಸುಮುರುಸು|irusumurusu|squirming discomfort ;; ಕಸಿವಿಸಿ|kasivisi|small unease,"The wince at a social scene, often on someone else's behalf.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಮುಜುಗರ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಪ್ಯಾರ್ಗೆ ಆಗ್ಬಿಟ್ಟೈತೆ,,ಗೋವಿಂದಾಯ ನಮಃ,eccBCKBmJr0,28
rasa,wheel,ರಸಚಕ್ರ,nava-rasa · the nine flavours,"The nine rasas, each with its ಸ್ಥಾಯಿಭಾವ, opened out into daily Kannada.",ನವರಸ,,,,,,,,,
rasa,0,ಶೃಂಗಾರ,śṛṅgāra,"love, the erotic",,"ರತಿ · rati, desire",,"The first and most argued-over rasa. It is not romance in the modern sense: ಶೃಂಗಾರ covers the whole apparatus of attraction, adornment and separation, and half of it is about being apart.",ಕನ್ನಡ ಚಿತ್ರಸಂಗೀತದ ಅತ್ಯಂತ ಪರಿಚಿತ ಪ್ರೇಮಯುಗಳಲ್ಲೊಂದು; ಶೃಂಗಾರದ ಅನೇಕ ಮೃದು ಛಾಯೆಗಳಿಗೆ ಸಾಕಷ್ಟು ವಿಶಾಲ.,ಜೊತೆಯಲಿ ಜೊತೆ ಜೊತೆಯಲಿ,ಇಳಯರಾಜ · ಎಸ್.ಪಿ.ಬಿ,ಗೀತಾ · 1981,8HbwsAOfoRY,36
rasa,1,ಒಲವು,olavu,"fondness, leaning-toward",,,,"Native, and the gentlest of the love words. You have ಒಲವು for a person, a place, or an idea.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಒಲವು’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,"ಒಲವಿನ ಉಡುಗೊರೆ ಕೊಡಲೇನು,ಬಡವನಾದರೇನು ಪ್ರಿಯೇ","ಎಂ. ರಂಗರಾವ್,ಸಿ. ಅಶ್ವತ್ಥ್","ಒಲವಿನ ಉಡುಗೊರೆ · 1987,ಭಾವಗೀತೆ","19r6J7zYjcA,nvJT6ymY8l4","20,30"
rasa,2,ಪ್ರೀತಿ,prīti,love,,,ಮಮತೆ|mamate|attachment-love ;; ವಾತ್ಸಲ್ಯ|vātsalya|tenderness flowing downward ;; ಅಕ್ಕರೆ|akkare|fondness ;; ಒಲವು|olavu|leaning toward,"The general word, used for parents, friends and lovers without embarrassment.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಪ್ರೀತಿ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ನೂರೊಂದು ಜನ್ಮಕು,,ಅಮೆರಿಕಾ ಅಮೆರಿಕಾ,pFt58gtRgiM,28
rasa,2,ಮೆಚ್ಚುಗೆ,meccuge,"liking, approval",,,ಪ್ರಶಂಸೆ|praśaṁse|praise ;; ಒಲವು|olavu|leaning toward ;; ಇಷ್ಟ|iṣṭa|liking,Both the feeling and its expression: to ಮೆಚ್ಚು silently is incomplete.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಮೆಚ್ಚುಗೆ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ನಿನ್ನಿಂದಲೇ ನಿನ್ನಿಂದಲೇ,,ಮಿಲನ,-xmRjO2G05c,28
rasa,1,ಸರಸ,sarasa,playful flirtation,,,,"Literally 'with rasa'. The word for banter between people who like each other, and it is not coy about it. ಸರಸ is the asking, not the having.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಸರಸ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಚೆಲುವೆ ಒಂದು ಕೇಳ್ತೀನಿ,ಹಂಸಲೇಖ,ಪ್ರೇಮಲೋಕ · 1987,ntte23oU56A,30
rasa,2,ಚೆಲ್ಲಾಟ,cellāṭa,dalliance,,,,Play with a loose edge to it: used affectionately and as a mild accusation.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಚೆಲ್ಲಾಟ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ನಿಲ್ಲು ನಿಲ್ಲೇ ಪತಂಗ,,ಎಡಕಲ್ಲು ಗುಡ್ಡದ ಮೇಲೆ,_Kr6ZDcBnO8,28
rasa,2,ನಾಚಿಕೆ,nāchike,bashfulness,,,"ಸಂಕೋಚ|saṅkōca|shrinking, reticence ;; ಮುಜುಗರ|mujugara|awkwardness ;; ಲಜ್ಜೆ|lajje|modesty, shame","Shyness, modesty and shame in one noun. A bride's ನಾಚಿಕೆ and a thief's are the same word.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ನಾಚಿಕೆ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಬಿಂಕದ ಸಿಂಗಾರಿ,,ಕನ್ಯಾರತ್ನ,URetKS2ebzQ,28
rasa,1,ವಿರಹ,viraha,the pain of separation,,,,"A whole genre of Kannada poetry sits here. English has no single word, which is why so much of it gets translated as 'longing' and loses the ache. A poem before it was a film song; the separation is from a flute you cannot find.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ವಿರಹ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಯಾವ ಮೋಹನ ಮುರಳಿ ಕರೆಯಿತು,ಸಿ. ಅಶ್ವತ್ಥ್,ಗೋಪಾಲಕೃಷ್ಣ ಅಡಿಗ · ಅಮೆರಿಕ ಅಮೆರಿಕ,iaNgco2oRUs,35
rasa,2,ಹಂಬಲ,hambala,yearning,,,ಕಾತರ|kātara|aching eagerness ;; ತವಕ|tavaka|eagerness ;; ಹಪಹಪಿ|hapahapi|craving,"The pull toward something absent: a place, a person, a life not lived.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಹಂಬಲ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,"ಯಾವ ಜನುಮದ ಗೆಳತಿ,ವಿರಹ ನೂರು ನೂರು ತರಹ","ವಿ. ಹರಿಕೃಷ್ಣ,","ಆರಾಧನಾ · 2013,ಎಡಕಲ್ಲು ಗುಡ್ಡದ ಮೇಲೆ","FwqTyzZJ7rY,AHqvd_nVJxE","40,28"
rasa,2,ಕಾತರ,kātara,aching eagerness,,,,Waiting that has begun to hurt slightly.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಕಾತರ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಎಲ್ಲಿರುವೆ ಮನವ ಕಾಡುವ ರೂಪಸಿಯೇ,,ಬಯಲು ದಾರಿ,Dkm1xvK7EUE,28
rasa,1,ಮೋಹ,mōha,infatuation,,,,"In philosophy ಮೋಹ is delusion, one of the six enemies. In daily speech it is simply being besotted: the moral warning is still audible underneath.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಮೋಹ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಅನಿಸುತಿದೆ ಯಾಕೋ ಇಂದು,ಮನೋಮೂರ್ತಿ · ಸೋನು ನಿಗಮ್,ಮುಂಗಾರು ಮಳೆ · 2006,nlsLKA6hlVQ,35
rasa,2,ಸೆಳೆತ,seḷeta,"pull, attraction",,,,Native and physical: the same word for an undertow and for a muscle cramp.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಸೆಳೆತ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಕನಸಲು ನೀನೇ ಮನಸಲು ನೀನೇ,,ಬಯಲು ದಾರಿ,7CS11BGmP98,28
rasa,2,ವ್ಯಾಮೋಹ,vyāmōha,obsessive attachment,,,,ಮೋಹ with the brakes off. Said of parents about children as often as of lovers.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ವ್ಯಾಮೋಹ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಉಸಿರೇ ಉಸಿರೇ,,ಹುಚ್ಚ,Ukk2pr5inBA,28
rasa,0,ಹಾಸ್ಯ,hāsya,"mirth, the comic",,"ಹಾಸ · hāsa, laughter",,"The rasa the English feeling wheel has no room for at all. Kannada grades laughter finely, and most of the grades are about who is being laughed at. Absurd on purpose. Kannada cinema's most quoted joke.",ದೇಹಭಾಷೆ ಮತ್ತು ಲಯ ಎರಡೂ ತಕ್ಷಣ ನಗುವಿನ ವಲಯವನ್ನು ಸ್ಥಾಪಿಸುತ್ತವೆ.,If You Come Today,ರಾಜನ್-ನಾಗೇಂದ್ರ · ರಾಜಕುಮಾರ,ಆಪರೇಷನ್ ಡೈಮಂಡ್ ರಾಕೆಟ್ · 1978,sWXw4DD7P8Q,20
rasa,1,ನಗು,nagu,laughter,,,,The plain native verb-noun. Everything else in this sector is a shade of it.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ನಗು’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ನಗು ನಗುತಾ ನಲಿ ನಲಿ,ರಾಜನ್-ನಾಗೇಂದ್ರ · ಪಿ.ಬಿ.ಎಸ್,ಬಂಗಾರದ ಮನುಷ್ಯ · 1972,uJRbb59gN0s,55
rasa,2,ಅಟ್ಟಹಾಸ,aṭṭahāsa,the loud laugh,,,,"ನಗೆ was ನಗು again with a different ending, which is a synonym rather than a kind.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ನಗೆ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಬೊಂಡ ನಾ ಬಜ್ಜಿ ನಾ,,ಕೋತಿಗಳು ಸಾರ್ ಕೋತಿಗಳು,63rWWFGLMMQ,34
rasa,2,ಕಿಸಿಕಿಸಿ,kisikisi,giggling,,,,Sound-word. The laughter you are trying and failing to suppress.,,ಬೊಂಬೆ ಹೇಳುತೈತೆ,ವಿ. ಹರಿಕೃಷ್ಣ,ರಾಜಕುಮಾರ · 2017,fpGvB7AT1vA,45
rasa,1,ತಮಾಷೆ,tamāṣe,fun,,,,"Borrowed from Urdu and now completely at home. 'ತಮಾಷೆಗೆ ಹೇಳಿದೆ', I said it for fun, is the standard retreat.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ತಮಾಷೆ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಯಾರಿಗೆ ಹೇಳೋಣ ನಮ್ಮ ಪ್ರಾಬ್ಲಮ್ಮು,ಮನೋಮೂರ್ತಿ,ಲೈಫು ಇಷ್ಟೇನೆ · 2011,f86MjXLG6js,25
rasa,2,ತುಂಟತನ,ṭuṇṭatana,mischief,,,,The naughtiness of a child you are not actually angry with.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ತುಂಟತನ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಅಂತಿಂಥ ಹೆಣ್ಣು ನೀನಲ್ಲ,,ಸಂಪತ್ತಿಗೆ ಸವಾಲ್,TGk76BRcu7M,28
rasa,2,ಕೀಟಲೆ,kīṭale,teasing,,,,"Teasing you are allowed to do, which means it is a claim about the relationship.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಕೀಟಲೆ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಪ್ಯಾರ್ಗೆ ಆಗ್ಬಿಟ್ಟೈತೆ,,ಗೋವಿಂದಾಯ ನಮಃ,eccBCKBmJr0,28
rasa,1,ಗೇಲಿ,gēli,mockery,,,ಅಪಹಾಸ್ಯ|apahāsya|ridicule ;; ಅಣಕ|aṇaka|mimicry ;; ಅವಹೇಳನ|avahēḷana|belittling ;; ಕುಚೋದ್ಯ|kucōdya|malicious teasing,Laughter turned and pointed. The wound is that a good thing was aimed at you. ಗೇಲಿ with the safety off: the song calls the whole audience a fool.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಗೇಲಿ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಓಳು ಬರಿ ಓಳು,ಗುರುಕಿರಣ್,ಉಪೇಂದ್ರ · 1999,-MKlrMx2k1c,30
rasa,2,ಅಣಕ,aṇaka,mimicry,,,,Doing an impression of someone to their disadvantage.,,ಎಂಥ ಮರುಳಯ್ಯ ಇದು ಎಂಥ ಮರುಳು,ಪುರಂದರದಾಸ,ದಾಸರ ಪದ,,
rasa,2,ವ್ಯಂಗ್ಯ,vyaṅgya,sarcasm,,,,In poetics ವ್ಯಂಗ್ಯ is suggested meaning: the good kind. In an argument it is the knife.,,ಡೊಂಕು ಬಾಲದ ನಾಯಕರೇ,ಪುರಂದರದಾಸ,ದಾಸರ ಪದ,,
rasa,1,ಸಂತಸ,santasa,gladness,,,,"Gladness, with a quieter and more inward feel than ಸಂತೋಷ.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಸಂತಸ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,"ಸಂತೋಷಕ್ಕೆ ಹಾಡು ಸಂತೋಷಕ್ಕೆ,ಇಂದು ಆನಂದ ನಾ ತಾಳಲಾರೆ",",ರಾಜನ್-ನಾಗೇಂದ್ರ · ರಾಜಕುಮಾರ","ಗೀತಾ,ಸಂಪತ್ತಿಗೆ ಸವಾಲ್","neLfupVwObI,QQwcbTDm98g","39,25"
rasa,2,ಮುಗುಳ್ನಗೆ,muguḷnage,a smile,,,,'Bud-laugh': the laugh that has not opened. A compound of exactly the kind Kannada makes best.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಮುಗುಳ್ನಗೆ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ನಗುವ ನಯನ ಮಧುರ ಮೌನ,ಇಳಯರಾಜ · ಎಸ್.ಪಿ.ಬಿ,ಪಲ್ಲವಿ ಅನುಪಲ್ಲವಿ · 1983,AJSeaFthdeE,34
rasa,2,ಹಗುರ,hagura,lightness,,,,The change in weight after something is resolved.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಹಗುರ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಸಿಹಿಗಾಳಿ ಸಿಹಿಗಾಳಿ,,ಆ ದಿನಗಳು,lmn-SUQ4NlI,28
rasa,0,ಕರುಣ,karuṇa,"compassion, pathos",,"ಶೋಕ · śōka, grief",,"The rasa Kannada literature is most at home in. Note that it names not grief itself but grief-made-shareable: the feeling an audience has, not the one the character has. Bendre to his wife. The most exposed grief in Kannada.",ಗಾಯನದ ಅಳಲು ಕರುಣೆಯ ಕೇಂದ್ರವನ್ನು ನೇರವಾಗಿ ತಲುಪುತ್ತದೆ.,"ನೀ ಹೀಂಗ ನೋಡಬ್ಯಾಡ ನನ್ನ,ಆಡಿಸಿದಾತ ಬೇಸರ ಮೂಡಿ,ಯಾರಿಗೆ ಯಾರುಂಟು","ಸಿ. ಅಶ್ವತ್ಥ್,ಪಿ.ಬಿ. ಶ್ರೀನಿವಾಸ್,ಘಂಟಸಾಲ","ದ.ರಾ. ಬೇಂದ್ರೆ,ಕಸ್ತೂರಿ ನಿವಾಸ · 1971,ಗಾಳಿ ಗೋಪುರ · 1962","L4f3c63uSkU,nszeqsxnK_g,bTE4wLWROYU","45,10,20"
rasa,1,ದುಃಖ,duḥkha,sorrow,,,ಶೋಕ|śōka|formal mourning ;; ವ್ಯಥೆ|vyathe|affliction ;; ಸಂಕಟ|saṅkaṭa|the chest closing ;; ಕೊರಗು|koragu|the grief that thins you ;; ವಿಷಾದ|viṣāda|melancholy ;; ಅಳಲು|aḷalu|the wail,"The general word, and also the technical Buddhist one. Kannada uses it for a bad afternoon.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ದುಃಖ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,"ನೀನೇ ಸಾಕಿದ ಗಿಣಿ,ಯಾರಿಗೆ ಬೇಕು ಈ ಲೋಕ",",ಹಂಸಲೇಖ · ರವಿಚಂದ್ರನ್","ಮಾನಸ ಸರೋವರ,ಸಿಪಾಯಿ · 1996","ZjNABpeGfwA,HZtYxR_ujoA","28,35"
rasa,2,ಅಳಲು,aḷalu,the wail,,,ಶೋಕ|śōka|mourning ;; ಗೋಳು|gōḷu|wretched crying ;; ರೋದನ|rōdana|lamentation,"Native, and it is the sound before it is the feeling.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಅಳಲು’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಬಾಳುವಂತ ಹೂವೇ ಬಾಡುವಾಸೆ ಏಕೆ,ಉಪೇಂದ್ರ ಕುಮಾರ್ · ರಾಜಕುಮಾರ್,ಆಕಸ್ಮಿಕ · 1993,BOoWZEhCh8s,40
